country,year,iso_code,population,gdp,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,gdp_per_capita,cluster
Brazil,1990,BRA,150706448.0,1185475198976.0,0.073,218.658,6.587,3.106,1742.684,136.206,8.479,11.563,1.47,1.113,1.451,0.184,0.14,37.095,0.246,245.447,1.629,0.207,247.094,4652.159,70313.602,810.97,51.672,62.587,69819.438,3476.148,3.688,10391.007,1.321,7.554,0.05,7.484,0.05,3.931,10.903,1524.026,10.113,291.05,1.931,111.7,0.741,151.775,1.007,0.024,3.688,1565.992,2.241,0.961,6.242,0.426,2.018,0.576,4.887,0.185,0.632,0.079,10.986,1.292,0.199,2.919,0.195,29.496,1.642,1.654,4.327,0.013,0.028,0.042,0.001,1643.11,592.5,7866.121288825015,0
Brazil,1991,BRA,153336448.0,1213090103296.0,0.077,229.394,10.736,4.91,1831.239,88.555,5.082,11.943,1.51,1.133,1.496,0.189,0.142,42.466,0.277,251.937,1.643,0.208,258.87,4881.553,72144.836,853.436,59.033,69.923,71421.281,3632.848,7.443,10542.793,1.333,7.361,0.048,7.336,0.048,4.002,10.853,1601.845,10.447,300.15,1.957,115.63,0.754,156.7,1.022,0.024,3.755,1616.594,2.321,0.988,6.499,0.493,2.03,0.587,4.918,0.191,0.699,0.084,11.151,1.303,0.36,2.686,0.188,32.383,1.614,1.742,4.362,0.013,0.028,0.043,0.001,1664.23,613.62,7911.296492899066,0
Brazil,1992,BRA,155900784.0,1221828542464.0,0.063,233.601,4.207,1.834,1925.131,93.892,5.127,12.348,1.576,1.174,1.498,0.191,0.142,41.203,0.264,253.867,1.628,0.208,268.64,5115.154,74069.969,894.639,66.478,77.906,73112.812,3796.1,11.391,10515.058,1.342,7.445,0.048,7.983,0.051,4.0,10.739,1691.531,10.85,305.53,1.96,117.29,0.752,163.252,1.047,0.025,3.948,1639.306,1.848,1.035,6.927,0.49,2.023,0.599,4.955,0.197,0.765,0.09,11.323,1.318,0.499,3.077,0.202,32.386,1.772,1.826,4.401,0.014,0.029,0.044,0.001,1674.22,623.61,7837.21871766854,0
Brazil,1993,BRA,158440864.0,1298220843008.0,0.064,244.306,10.705,4.583,1801.391,-123.74,-6.428,11.369,1.388,1.05,1.542,0.188,0.142,42.343,0.267,262.488,1.657,0.202,278.804,5359.46,75871.359,936.982,74.054,86.636,74669.898,3967.352,15.632,10825.511,1.321,7.576,0.048,8.73,0.055,4.008,10.639,1557.085,9.828,306.67,1.936,120.07,0.758,171.252,1.081,0.027,4.241,1715.203,1.844,1.072,6.45,0.497,2.015,0.611,4.983,0.202,0.83,0.095,11.473,1.335,0.626,3.236,0.215,30.358,1.858,1.962,4.442,0.014,0.03,0.045,0.002,1685.63,635.0,8193.724839874643,0
Brazil,1994,BRA,160980480.0,1391783968768.0,0.063,254.002,9.696,3.969,2193.873,392.482,21.788,13.628,1.576,1.22,1.578,0.183,0.141,43.667,0.271,275.863,1.714,0.198,288.89,5613.462,78065.227,980.648,82.058,95.621,76609.773,4146.515,19.73,11174.377,1.292,8.004,0.05,8.985,0.056,4.049,10.576,1939.871,12.05,313.05,1.945,123.53,0.767,179.162,1.113,0.025,4.098,1798.857,1.714,1.103,7.615,0.51,2.003,0.624,5.031,0.208,0.888,0.1,11.667,1.353,0.727,2.542,0.219,33.583,1.936,1.894,4.489,0.015,0.03,0.047,0.002,1702.5,651.87,8645.66914428383,0
Brazil,1995,BRA,163515328.0,1468835168256.0,0.071,268.678,14.676,5.778,2172.453,-21.421,-0.976,13.286,1.479,1.136,1.643,0.183,0.14,45.582,0.279,298.736,1.827,0.203,300.418,5882.14,80237.68,1026.231,89.572,105.224,78513.547,4336.861,23.834,11697.941,1.302,7.514,0.046,9.603,0.059,4.15,10.576,1903.775,11.643,319.19,1.952,125.48,0.767,190.347,1.164,0.025,4.104,1912.793,1.853,1.142,7.449,0.518,1.997,0.637,5.076,0.214,0.936,0.106,11.856,1.374,0.811,2.302,0.228,33.758,2.038,1.836,4.535,0.015,0.031,0.048,0.002,1729.29,678.65,8982.859198716833,0
Brazil,1996,BRA,166037120.0,1520364945408.0,0.084,289.311,20.633,7.679,2042.495,-129.958,-5.982,12.301,1.343,1.008,1.742,0.19,0.143,46.468,0.28,321.985,1.939,0.212,314.302,6171.451,82280.18,1072.699,97.393,115.832,80266.734,4543.143,28.082,12198.168,1.332,7.821,0.047,10.608,0.064,4.108,10.436,1753.184,10.559,311.52,1.876,116.09,0.699,206.281,1.242,0.026,4.248,2025.349,2.186,1.193,6.753,0.515,2.005,0.651,5.108,0.219,0.982,0.112,12.012,1.396,0.889,2.231,0.241,29.233,2.144,1.913,4.571,0.015,0.032,0.049,0.002,1732.8,682.1,9156.777384527026,0
Brazil,1997,BRA,168546704.0,1591956078592.0,0.091,306.949,17.638,6.097,2206.547,164.052,8.032,13.092,1.386,1.025,1.821,0.193,0.143,47.044,0.279,342.538,2.032,0.215,329.569,6478.4,84486.727,1119.743,105.997,127.695,82166.328,4762.975,32.42,12775.408,1.353,8.604,0.051,11.863,0.07,4.219,10.469,1899.598,11.27,320.61,1.902,120.11,0.713,219.833,1.304,0.026,4.338,2153.253,2.31,1.258,6.922,0.524,2.017,0.667,5.143,0.225,1.032,0.118,12.16,1.421,0.958,2.438,0.269,25.392,2.251,1.939,4.609,0.016,0.033,0.05,0.002,1764.52,711.14,9445.192583487127,0
Brazil,1998,BRA,171039808.0,1617675812864.0,0.095,317.359,10.41,3.391,2463.363,256.815,11.639,14.402,1.523,1.105,1.855,0.196,0.142,45.591,0.267,349.415,2.043,0.216,345.744,6795.759,86950.094,1165.334,115.46,140.106,84312.336,4992.553,36.561,13032.864,1.378,9.463,0.055,12.411,0.073,4.3,10.525,2146.004,12.547,337.42,1.973,130.37,0.762,229.578,1.342,0.024,4.141,2229.139,2.457,1.304,8.078,0.522,2.034,0.682,5.196,0.23,1.089,0.124,12.364,1.447,1.014,2.811,0.277,34.809,2.32,1.877,4.655,0.016,0.034,0.052,0.002,1800.27,735.53,9457.890720176674,0
Brazil,1999,BRA,173486272.0,1645888012288.0,0.095,327.256,9.897,3.119,2490.505,27.142,1.102,14.356,1.513,1.105,1.886,0.199,0.145,46.805,0.27,333.109,1.92,0.202,362.183,7123.015,89440.602,1212.139,125.583,154.175,86475.578,5228.022,40.913,12995.942,1.37,10.123,0.058,14.069,0.081,4.34,10.442,2163.249,12.469,338.43,1.951,129.16,0.744,235.468,1.357,0.025,4.352,2254.618,2.381,1.318,8.076,0.528,2.047,0.698,5.248,0.235,1.148,0.131,12.571,1.472,1.07,3.066,0.306,36.03,2.323,1.985,4.702,0.016,0.035,0.053,0.002,1811.5,752.89,9487.13689742552,0
Brazil,2000,BRA,175873712.0,1739727962112.0,0.091,340.183,12.927,3.95,2299.381,-191.124,-7.674,13.074,1.322,0.976,1.934,0.196,0.144,50.46,0.287,350.273,1.992,0.201,378.23,7463.198,91739.977,1262.599,136.32,172.618,88434.781,5467.51,45.921,13400.32,1.355,10.737,0.061,18.442,0.105,4.391,10.314,1959.198,11.14,333.94,1.899,124.64,0.709,239.488,1.362,0.028,5.008,2356.764,2.224,1.334,7.447,0.548,2.054,0.713,5.287,0.24,1.208,0.141,12.756,1.496,1.137,3.092,0.39,36.446,2.33,2.315,4.741,0.017,0.036,0.054,0.002,1813.94,772.34,9891.915865811714,0
Brazil,2001,BRA,178211888.0,1785513115648.0,0.085,346.166,5.983,1.759,2227.689,-71.693,-3.118,12.5,1.248,0.969,1.942,0.194,0.151,49.427,0.277,343.085,1.925,0.192,393.457,7809.364,93967.664,1312.026,148.041,195.803,90316.297,5709.305,50.732,12893.828,1.287,11.721,0.066,23.186,0.13,4.473,10.684,1881.523,10.558,347.57,1.95,132.72,0.745,241.795,1.357,0.027,4.811,2297.833,2.02,1.348,7.254,0.534,2.053,0.728,5.322,0.245,1.274,0.154,12.934,1.519,1.193,3.49,0.487,37.36,2.335,2.255,4.779,0.017,0.037,0.056,0.002,1904.0,797.2,10019.046067499155,0
Brazil,2002,BRA,180476688.0,1861742362624.0,0.08,347.765,1.599,0.462,2328.348,100.659,4.519,12.901,1.251,0.991,1.927,0.187,0.148,48.689,0.27,331.608,1.837,0.178,407.847,8157.129,96296.016,1360.715,159.259,225.096,92296.891,5948.524,55.688,13021.791,1.262,11.218,0.062,29.293,0.162,4.578,10.758,1980.583,10.974,371.36,2.058,147.54,0.818,239.219,1.325,0.027,4.956,2350.13,1.84,1.325,7.36,0.503,2.045,0.743,5.358,0.25,1.333,0.171,13.116,1.541,1.246,3.455,0.597,36.778,2.314,2.291,4.821,0.017,0.038,0.057,0.002,1941.57,826.21,10315.694416023414,0
Brazil,2003,BRA,182629280.0,1904932683776.0,0.072,344.645,-3.12,-0.897,3318.011,989.663,42.505,18.168,1.742,1.386,1.887,0.181,0.144,51.933,0.284,324.032,1.774,0.17,420.943,8501.773,99614.023,1412.648,170.458,256.015,95270.25,6180.958,60.752,13111.923,1.257,11.199,0.061,30.919,0.169,4.608,10.707,2973.366,16.281,387.02,2.119,152.26,0.834,232.434,1.273,0.028,5.064,2394.621,1.523,1.247,9.91,0.494,2.023,0.755,5.441,0.255,1.387,0.187,13.427,1.558,1.295,3.25,0.608,50.97,2.189,2.291,4.877,0.018,0.039,0.059,0.002,1955.42,841.52,10430.598443885887,0
Brazil,2004,BRA,184722048.0,2038447996928.0,0.072,361.434,16.789,4.871,2613.293,-704.717,-21.239,14.147,1.282,1.041,1.957,0.177,0.144,53.833,0.291,336.389,1.821,0.165,434.216,8863.208,102227.32,1466.48,181.298,294.23,97522.109,6420.726,66.257,13593.7,1.232,10.84,0.059,38.215,0.207,4.8,10.84,2251.86,12.191,404.45,2.19,163.67,0.886,239.768,1.298,0.03,5.505,2511.056,1.477,1.263,7.683,0.495,2.001,0.768,5.482,0.259,1.435,0.207,13.641,1.575,1.346,3.164,0.726,41.749,2.178,2.377,4.923,0.018,0.04,0.06,0.002,2002.36,886.64,11035.217609367346,0
Brazil,2005,BRA,186797344.0,2129214439424.0,0.077,364.371,2.937,0.813,2323.059,-290.235,-11.106,12.436,1.091,0.902,1.951,0.171,0.141,50.948,0.273,350.011,1.874,0.164,448.565,9227.579,104550.375,1517.429,195.175,333.85,99480.797,6660.947,71.613,13792.465,1.21,13.877,0.074,39.619,0.212,4.804,10.797,1958.688,10.486,414.53,2.219,164.57,0.881,240.221,1.286,0.029,5.356,2576.396,1.489,1.231,6.737,0.441,1.979,0.779,5.504,0.263,1.504,0.227,13.82,1.59,1.387,3.988,0.737,40.039,2.162,2.211,4.961,0.019,0.041,0.062,0.002,2016.91,897.37,11398.526305727344,0
Brazil,2006,BRA,188820688.0,2240805339136.0,0.082,368.871,4.5,1.235,2037.965,-285.094,-12.272,10.793,0.909,0.77,1.954,0.165,0.139,50.838,0.269,359.234,1.903,0.16,464.005,9596.45,106588.344,1568.267,208.057,375.902,101149.891,6903.196,77.023,14020.683,1.181,12.882,0.068,42.053,0.223,4.752,10.629,1669.094,8.84,407.21,2.157,157.26,0.833,242.249,1.283,0.029,5.41,2647.395,1.469,1.205,5.686,0.417,1.956,0.79,5.508,0.266,1.561,0.246,13.951,1.605,1.422,3.707,0.759,31.885,2.161,2.139,4.987,0.019,0.042,0.063,0.002,2006.99,897.37,11867.371964749964,0
Brazil,2007,BRA,190779456.0,2405626806272.0,0.09,390.573,21.702,5.883,1900.441,-137.524,-6.748,9.961,0.79,0.674,2.047,0.162,0.139,54.989,0.288,392.966,2.06,0.163,481.205,9987.022,108488.789,1623.256,221.526,419.148,102659.758,7159.199,82.689,14770.351,1.171,13.469,0.071,43.246,0.227,4.831,10.717,1509.868,7.914,414.45,2.172,169.83,0.89,256.003,1.342,0.03,5.666,2817.879,1.523,1.24,5.271,0.43,1.936,0.801,5.504,0.27,1.62,0.264,14.071,1.622,1.457,3.923,0.755,33.14,2.276,2.182,5.008,0.019,0.043,0.064,0.002,2044.52,921.6,12609.464649443176,0
Brazil,2008,BRA,192672320.0,2559842713600.0,0.098,412.638,22.065,5.649,1728.722,-171.719,-9.036,8.972,0.675,0.588,2.142,0.161,0.14,55.315,0.287,443.203,2.3,0.173,500.089,10399.661,110217.5,1678.571,235.733,470.451,103975.844,7426.438,88.379,15255.087,1.148,14.207,0.074,51.303,0.266,4.864,10.615,1316.084,6.831,407.24,2.114,155.85,0.809,267.239,1.387,0.03,5.69,2939.233,1.652,1.288,4.7,0.419,1.924,0.814,5.489,0.273,1.683,0.286,14.159,1.641,1.489,4.244,0.87,27.761,2.385,2.189,5.025,0.02,0.043,0.066,0.002,2045.15,937.15,13285.991021439924,0
Brazil,2009,BRA,194517552.0,2589568270336.0,0.098,389.775,-22.863,-5.541,1546.42,-182.302,-10.545,7.95,0.597,0.53,2.004,0.151,0.134,43.586,0.224,413.825,2.127,0.16,519.12,10789.437,111763.922,1722.157,254.167,511.409,105132.492,7689.143,93.439,15004.24,1.127,18.434,0.095,40.959,0.211,4.697,10.373,1156.645,5.946,409.16,2.103,150.05,0.771,262.705,1.351,0.026,5.06,2918.588,1.619,1.238,4.21,0.334,1.911,0.824,5.466,0.274,1.773,0.3,14.215,1.659,1.512,5.579,0.713,22.09,2.397,2.073,5.037,0.02,0.044,0.067,0.002,2017.82,913.69,13312.77431630437,0
Brazil,2010,BRA,196353504.0,2820492492800.0,0.108,440.269,50.494,12.955,1445.519,-100.901,-6.525,7.362,0.513,0.454,2.242,0.156,0.138,56.688,0.289,484.823,2.469,0.172,540.408,11229.705,113209.445,1778.846,269.381,566.458,106137.742,7975.223,99.389,16220.931,1.129,15.214,0.077,55.049,0.28,5.092,10.812,1005.25,5.12,438.27,2.232,177.4,0.903,286.08,1.457,0.03,5.95,3185.037,1.696,1.322,3.756,0.407,1.901,0.836,5.434,0.277,1.835,0.321,14.251,1.68,1.546,4.456,0.889,19.416,2.525,2.417,5.046,0.02,0.045,0.068,0.003,2122.88,999.92,14364.360377291765,0
Brazil,2011,BRA,198185296.0,2968454955008.0,0.115,462.58,22.311,5.068,1429.526,-15.993,-1.106,7.213,0.482,0.434,2.334,0.156,0.14,62.292,0.314,519.211,2.62,0.175,563.253,11692.285,114638.969,1841.138,283.501,619.559,107104.68,8279.108,105.726,16629.84,1.11,14.12,0.071,53.101,0.268,5.144,6.49,966.946,4.879,429.81,2.169,168.0,0.848,303.885,1.533,0.032,6.337,3295.79,1.693,1.343,3.605,0.423,1.892,0.849,5.4,0.28,1.885,0.339,14.281,1.703,1.577,3.928,0.833,18.531,2.678,2.304,5.047,0.021,0.046,0.069,0.003,1286.3,1019.42,14978.179587087026,0
Brazil,2012,BRA,199977712.0,3025484382208.0,0.125,498.309,35.729,7.724,1586.254,156.728,10.964,7.932,0.524,0.468,2.492,0.165,0.147,61.016,0.305,553.398,2.767,0.183,588.251,12190.594,116225.219,1902.154,298.262,682.955,108192.625,8606.843,112.129,16963.494,1.121,14.761,0.074,63.397,0.317,5.294,6.653,1087.945,5.44,434.35,2.172,171.55,0.858,327.734,1.639,0.032,6.403,3392.321,1.806,1.426,3.938,0.41,1.888,0.863,5.373,0.283,1.935,0.361,14.324,1.729,1.607,3.912,0.975,20.354,2.85,2.314,5.047,0.021,0.047,0.07,0.003,1330.37,1058.6,15129.107898824244,0
Brazil,2013,BRA,201721776.0,3116394610688.0,0.132,532.418,34.109,6.845,1744.127,157.873,9.953,8.646,0.56,0.502,2.639,0.171,0.153,65.604,0.325,591.119,2.93,0.19,614.903,12723.012,117969.352,1967.758,314.896,757.659,109404.344,8949.181,118.615,17221.439,1.115,16.634,0.082,74.704,0.37,5.399,6.713,1211.709,6.007,428.42,2.124,168.6,0.836,342.338,1.697,0.032,6.486,3473.939,1.847,1.511,4.35,0.438,1.886,0.879,5.354,0.286,1.993,0.387,14.392,1.757,1.631,4.315,1.143,24.939,2.955,2.202,5.048,0.022,0.047,0.072,0.003,1354.14,1089.19,15448.974684260167,0
Brazil,2014,BRA,203459648.0,3132099919872.0,0.132,557.901,25.483,4.786,1811.109,66.982,3.84,8.902,0.578,0.508,2.742,0.178,0.157,69.034,0.339,612.322,3.01,0.195,641.811,13280.913,119780.461,2036.792,332.538,838.945,110657.547,9305.934,124.893,17519.043,1.138,17.642,0.087,81.286,0.4,5.542,6.861,1253.208,6.159,436.81,2.147,177.2,0.871,356.753,1.753,0.031,6.278,3564.418,1.794,1.573,4.452,0.46,1.882,0.895,5.338,0.29,2.054,0.414,14.458,1.787,1.648,4.558,1.223,24.034,3.07,2.056,5.048,0.022,0.048,0.073,0.003,1395.95,1127.55,15394.206913559587,0
Brazil,2015,BRA,205188208.0,3021043138560.0,0.122,529.353,-28.548,-5.117,1855.354,44.246,2.443,9.042,0.614,0.528,2.58,0.175,0.151,69.452,0.338,548.136,2.671,0.181,666.893,13810.266,121635.812,2106.244,350.142,919.409,111983.547,9636.293,131.285,17140.15,1.164,17.604,0.086,80.465,0.392,5.388,6.725,1326.001,6.462,446.49,2.176,177.68,0.866,330.359,1.61,0.031,6.392,3516.957,1.736,1.493,4.515,0.474,1.876,0.909,5.323,0.294,2.113,0.439,14.524,1.809,1.666,4.581,1.186,23.551,2.78,2.105,5.049,0.022,0.049,0.074,0.003,1379.88,1105.48,14723.278535382502,0
Brazil,2016,BRA,206859584.0,2922076176384.0,0.108,492.748,-36.605,-6.915,1745.648,-109.706,-5.913,8.439,0.597,0.509,2.382,0.169,0.144,63.831,0.309,487.871,2.358,0.167,689.308,14303.014,123381.461,2170.075,367.647,989.075,113236.445,9949.232,137.677,16591.764,1.175,17.505,0.085,69.666,0.337,5.171,7.079,1252.9,6.057,447.89,2.165,176.2,0.852,312.939,1.513,0.031,6.392,3432.165,1.512,1.39,4.358,0.446,1.862,0.92,5.306,0.297,2.17,0.457,14.599,1.826,1.682,4.677,1.0,27.243,2.606,2.127,5.05,0.023,0.05,0.075,0.003,1464.26,1069.58,14125.892162598568,0
Brazil,2017,BRA,208504960.0,2960731668480.0,0.097,497.121,4.373,0.888,1586.351,-159.297,-9.125,7.608,0.536,0.458,2.384,0.168,0.144,66.689,0.32,498.514,2.391,0.168,709.525,14800.135,124967.812,2236.765,385.152,1059.26,114325.672,10265.364,144.069,16608.686,1.17,17.505,0.084,70.186,0.337,5.208,7.127,1089.23,5.224,448.99,2.153,187.82,0.901,316.132,1.516,0.031,6.392,3462.993,1.344,1.38,3.908,0.46,1.841,0.931,5.282,0.3,2.222,0.474,14.654,1.843,1.698,4.518,0.986,23.861,2.587,2.111,5.045,0.023,0.05,0.076,0.003,1486.01,1085.92,14199.81408825958,0
Brazil,2018,BRA,210166592.0,3013541101568.0,0.098,477.999,-19.123,-3.847,1378.641,-207.71,-13.094,6.56,0.457,0.397,2.274,0.159,0.138,65.737,0.313,478.331,2.276,0.159,730.019,15278.134,126346.453,2302.501,402.657,1126.327,115226.32,10566.169,150.461,16539.109,1.153,17.505,0.083,67.066,0.319,5.016,6.867,900.643,4.285,438.0,2.084,177.53,0.845,300.805,1.431,0.03,6.392,3475.968,1.309,1.3,3.358,0.446,1.821,0.939,5.25,0.303,2.27,0.488,14.688,1.856,1.712,4.298,0.894,21.018,2.452,2.109,5.033,0.023,0.051,0.077,0.003,1443.29,1054.18,14338.820803489072,0
Brazil,2019,BRA,211782880.0,3050327244800.0,0.099,473.464,-4.534,-0.949,1712.449,333.808,24.213,8.086,0.561,0.485,2.236,0.155,0.134,61.926,0.292,476.565,2.25,0.156,751.067,15751.598,128058.898,2364.427,420.162,1193.393,116465.305,10865.695,156.853,16681.945,1.158,17.505,0.083,67.066,0.317,5.052,6.929,1238.985,5.85,449.79,2.124,189.05,0.893,299.527,1.414,0.03,6.392,3532.95,1.303,1.278,4.113,0.422,1.801,0.947,5.23,0.305,2.312,0.5,14.76,1.868,1.725,4.02,0.88,26.949,2.42,2.094,5.024,0.024,0.052,0.078,0.003,1467.48,1069.92,14403.08699551163,0
Brazil,2020,BRA,213196304.0,2950377504768.0,0.11,444.504,-28.96,-6.117,1472.334,-240.115,-14.022,6.906,0.499,0.434,2.085,0.151,0.131,56.21,0.264,427.564,2.005,0.145,774.433,16196.104,129531.242,2420.637,437.667,1252.141,117493.141,11147.979,163.245,15921.327,1.15,17.505,0.082,58.748,0.276,4.994,6.893,1027.829,4.821,459.01,2.153,201.77,0.946,282.284,1.324,0.03,6.392,3394.368,1.431,1.27,3.746,0.395,1.787,0.953,5.207,0.307,2.356,0.509,14.809,1.881,1.739,4.393,0.778,23.93,2.59,2.166,5.018,0.024,0.052,0.08,0.003,1469.64,1064.71,13838.78355024391,0
Canada,1990,CAN,27657206.0,835996811264.0,0.211,458.503,-4.382,-0.947,698.519,-10.281,-1.451,25.256,0.836,0.232,16.578,0.548,0.152,99.384,3.593,483.28,17.474,0.578,173.276,17166.67,52048.156,6709.856,147.124,2701.608,34881.855,7431.676,3.13,108781.125,3.599,11.96,0.432,125.716,4.546,19.635,22.661,240.016,8.678,69.64,2.518,43.87,1.586,212.49,7.683,0.113,3.13,3008.582,1.18,2.015,2.502,1.142,1.415,2.125,3.617,1.534,1.8,3.414,5.489,2.763,0.169,4.621,3.282,4.645,2.298,1.403,2.35,0.004,0.018,0.023,0.001,626.74,543.05,30227.088421874574,0
Canada,1991,CAN,28015762.0,820274266112.0,0.17,450.16,-8.343,-1.82,676.602,-21.917,-3.138,24.151,0.825,0.224,16.068,0.549,0.149,104.32,3.724,482.455,17.221,0.588,178.047,17616.83,52724.758,6814.176,159.28,2826.985,35108.297,7631.937,6.406,107826.0,3.683,12.155,0.434,125.377,4.475,19.238,22.226,226.442,8.083,70.92,2.531,43.6,1.556,200.261,7.148,0.117,3.276,3020.828,0.94,1.938,2.401,1.211,1.396,2.12,3.594,1.528,1.885,3.404,5.482,2.738,0.31,4.436,3.207,4.578,2.063,1.519,2.342,0.004,0.018,0.023,0.001,622.67,538.98,29279.02750287499,0
Canada,1992,CAN,28347644.0,829742120960.0,0.169,464.013,13.853,3.077,692.569,15.967,2.36,24.431,0.835,0.223,16.369,0.559,0.15,107.115,3.779,495.56,17.482,0.597,182.851,18080.842,53417.324,6921.292,172.475,2959.646,35336.855,7835.194,9.385,109417.391,3.738,13.195,0.465,132.662,4.68,19.52,22.473,228.556,8.063,73.44,2.591,44.11,1.556,203.258,7.17,0.105,2.979,3101.725,0.909,2.056,2.492,1.274,1.377,2.118,3.574,1.523,1.984,3.402,5.473,2.721,0.411,5.453,3.35,4.376,2.207,1.378,2.337,0.004,0.019,0.024,0.001,637.06,553.36,29270.232156153786,0
Canada,1993,CAN,28668168.0,853776007168.0,0.171,464.554,0.541,0.117,691.927,-0.642,-0.093,24.136,0.81,0.218,16.205,0.544,0.146,99.073,3.456,482.683,16.837,0.565,187.744,18545.396,54109.254,7020.365,185.82,3097.409,35564.223,8041.729,12.331,110924.656,3.725,13.345,0.466,137.763,4.805,19.163,22.083,227.373,7.931,75.05,2.618,43.88,1.531,206.534,7.204,0.103,2.946,3180.007,0.888,2.038,2.478,1.164,1.357,2.116,3.553,1.516,2.082,3.401,5.464,2.706,0.494,5.701,3.387,4.433,2.24,1.363,2.331,0.004,0.019,0.024,0.001,633.07,549.38,29781.324260692207,0
Canada,1994,CAN,28981190.0,894851940352.0,0.199,479.033,14.479,3.117,708.337,16.41,2.372,24.441,0.792,0.215,16.529,0.535,0.145,102.727,3.545,487.912,16.835,0.545,193.513,19024.43,54817.59,7123.092,200.454,3238.387,35793.531,8253.399,15.585,113906.836,3.689,14.634,0.505,140.978,4.864,19.581,22.469,229.304,7.912,76.78,2.649,45.93,1.585,211.67,7.304,0.112,3.254,3301.156,0.98,2.08,2.459,1.2,1.342,2.115,3.533,1.511,2.169,3.403,5.451,2.694,0.574,4.648,3.437,3.97,2.287,1.504,2.326,0.004,0.019,0.024,0.001,651.17,567.48,30876.990915555918,0
Canada,1995,CAN,29289430.0,921360072704.0,0.223,491.826,12.793,2.671,722.819,14.482,2.045,24.679,0.785,0.214,16.792,0.534,0.145,104.557,3.57,496.028,16.935,0.538,200.042,19516.254,55540.406,7227.649,215.356,3386.648,36024.523,8467.747,18.813,115464.414,3.671,14.902,0.509,148.261,5.062,19.89,22.763,230.994,7.887,79.83,2.726,47.31,1.615,214.348,7.318,0.11,3.228,3381.887,1.049,2.091,2.478,1.188,1.33,2.114,3.514,1.505,2.251,3.408,5.44,2.682,0.64,4.565,3.522,4.096,2.295,1.444,2.323,0.004,0.02,0.025,0.001,666.72,582.56,31457.084439813272,0
Canada,1996,CAN,29593856.0,938872537088.0,0.209,508.197,16.371,3.329,738.65,15.831,2.19,24.96,0.787,0.213,17.172,0.541,0.146,106.522,3.599,505.61,17.085,0.539,206.228,20024.451,56279.059,7334.171,231.472,3541.682,36254.977,8688.852,22.047,117390.445,3.7,16.116,0.545,155.034,5.239,20.294,23.272,230.454,7.787,84.32,2.849,51.12,1.727,221.106,7.471,0.109,3.234,3474.036,0.974,2.096,2.442,1.18,1.315,2.114,3.494,1.499,2.334,3.413,5.425,2.671,0.698,4.597,3.526,3.843,2.298,1.457,2.32,0.004,0.02,0.025,0.001,688.72,600.57,31725.251926886445,0
Canada,1997,CAN,29882752.0,981728100352.0,0.223,522.577,14.381,2.83,759.618,20.968,2.839,25.42,0.774,0.218,17.488,0.532,0.15,113.401,3.795,537.696,17.994,0.548,212.885,20547.029,57038.676,7447.572,247.743,3695.373,36492.016,8917.943,25.512,116831.453,3.556,16.272,0.545,153.691,5.143,20.579,23.44,237.041,7.932,83.87,2.807,47.84,1.601,229.091,7.666,0.116,3.465,3491.245,1.007,2.142,2.383,1.263,1.303,2.115,3.472,1.494,2.412,3.415,5.4,2.661,0.754,4.61,3.482,3.169,2.346,1.549,2.318,0.004,0.02,0.025,0.001,700.45,614.96,32852.666995061234,0
